country_iso3,year,gdp
UGA,1972,1490970180.596388
UGA,1973,1701829789.0212655
UGA,1974,2098944967.2084403
UGA,1975,2359555555.555556
UGA,1976,2447300000
UGA,1977,2936470588.235294
UGA,1978,2420260869.5652175
UGA,1979,2139025000
UGA,1980,1244610000
UGA,1981,1337300000
UGA,1982,2177500000
UGA,1983,2240333333.3333335
UGA,1984,3615647477.054337
UGA,1985,3519695443.525158
UGA,1986,3923244049.957956
UGA,1987,6269522042.115557
UGA,1988,6508931651.666667
UGA,1989,5276480799.338676
UGA,1990,4304399310.30967
UGA,1991,3321729159.622774
UGA,1992,2857457761.909216
UGA,1993,3220439044.1894865
UGA,1994,3990430446.71216
UGA,1995,5755818842.492457
UGA,1996,6044585326.938001
UGA,1997,6269333313.171083
UGA,1998,6584815846.527538
UGA,1999,5998563257.946589
UGA,2000,6193246837.096873
UGA,2001,5840503868.515731
UGA,2002,6178563591.120514
UGA,2003,6606884275.23087
UGA,2004,7939487547.773837
UGA,2005,9239221763.057926
UGA,2006,9977647682.969542
UGA,2007,11902564494.883345
UGA,2008,14440404132.204687
UGA,2009,25127805566.658375
UGA,2010,26673441430.785694
UGA,2011,27871725241.4723
UGA,2012,27305915910.78771
UGA,2013,28915786516.61233
UGA,2014,32612397257.44579
UGA,2015,32387183730.10015
UGA,2016,29203988696.262615
UGA,2017,30744473841.42399
UGA,2018,32927025619.679543
UGA,2019,35348155095.421455
UGA,2020,37600368239.882416
UGA,2021,40529788744.05949
UGA,2022,45565333216.414154
UGA,2023,49272882213.623
UKR,1987,64904761904.76191
UKR,1988,74842105263.1579
UKR,1989,80731578947.36842
UKR,1990,79523809523.80952
UKR,1991,76666666666.66667
UKR,1992,73906020558.00294
UKR,1993,65648189143.717354
UKR,1994,52549580264.80642
UKR,1995,48213856468.571815
UKR,1996,44558831005.062126
UKR,1997,50151531591.731674
UKR,1998,41882523345.18044
UKR,1999,31580639553.82983
UKR,2000,32375083934.824116
UKR,2001,39309580983.228165
UKR,2002,43956163612.043274
UKR,2003,52010355753.04612
UKR,2004,67220154164.316605
UKR,2005,89238865118.52626
UKR,2006,111884752475.24751
UKR,2007,148733861386.1386
UKR,2008,188110390659.51477
UKR,2009,121552153444.12442
UKR,2010,141209170427.2334
UKR,2011,169333835201.5541
UKR,2012,182591753827.9488
UKR,2013,190498811460.02753
UKR,2014,133503871861.7233
UKR,2015,91030967789.07176
UKR,2016,93355869403.92232
UKR,2017,112090505081.73862
UKR,2018,130891088293.55
UKR,2019,153883047509.57697
UKR,2020,156617722013.3422
UKR,2021,199765859570.9353
UKR,2022,161989520721.1905
UKR,2023,178757021386.80896
ARE,1970,685986701.3469204
ARE,1971,939893599.61414
ARE,1972,1415086929.2130854
ARE,1973,4231243615.871422
ARE,1974,11651505689.534113
ARE,1975,14720728248.535488
ARE,1976,19213158778.79277
ARE,1977,24871775164.604256
ARE,1978,23775764224.68313
ARE,1979,31225659620.995075
ARE,1980,43599160050.332245
ARE,1981,49333424135.11305
ARE,1982,46622718605.28467
ARE,1983,42803323345.137566
ARE,1984,41807954235.90302
ARE,1985,40603650231.54454
ARE,1986,33943612094.79706
ARE,1987,36384908744.21139
ARE,1988,36275674203.214386
ARE,1989,41464995913.919914
ARE,1990,50701443748.29747
ARE,1991,51552165622.446205
ARE,1992,54239171887.769005
ARE,1993,55625170253.33697
ARE,1994,59305093979.84201
ARE,1995,65743666575.86489
ARE,1996,73571233996.18633
ARE,1997,78839008444.56552
ARE,1998,75674336283.18584
ARE,1999,84445473110.95984
ARE,2000,104337372362.15112
ARE,2001,103311640571.81757
ARE,2002,109816201497.61745
ARE,2003,124346358066.71204
ARE,2004,147824370319.94556
ARE,2005,180617467964.60175
ARE,2006,222116541865.21445
ARE,2007,257916133424.098
ARE,2008,315474615738.5977
ARE,2009,253547358747.44727
ARE,2010,300189052688.90405
ARE,2011,360832739550.7148
ARE,2012,384610125391.4227
ARE,2013,400218529748.128
ARE,2014,414105366752.8931
ARE,2015,370275469571.1368
ARE,2016,369255326235.5344
ARE,2017,390516804029.95233
ARE,2018,427049432157.9306
ARE,2019,417989721742.6821
ARE,2020,349473015330.15656
ARE,2021,415178792756.97754
ARE,2022,507063968277.74
ARE,2023,504173451327.43365
GBR,1960,73233967692.10281
GBR,1961,77741965703.35442
GBR,1962,81247564156.8246
GBR,1963,86561961812.32494
GBR,1964,94407558351.16156
GBR,1965,101824755078.99106
GBR,1966,108572752102.0447
GBR,1967,113116888210.78702
GBR,1968,107759910067.88948
GBR,1969,116464702803.21764
GBR,1970,130671946244.30045
GBR,1971,148113896325.13995
GBR,1972,169965034965.03497
GBR,1973,192537971582.55756
GBR,1974,206131369798.97147
GBR,1975,241756637168.14157
GBR,1976,232614555256.0647
GBR,1977,263066457352.17163
GBR,1978,335883029721.95593
GBR,1979,438994070309.19104
GBR,1980,564947710899.3726
GBR,1981,540765675241.1576
GBR,1982,515048916841.3696
GBR,1983,489618008185.53894
GBR,1984,461487097632.349
GBR,1985,489285164271.0472
GBR,1986,601452653180.8854
GBR,1987,745162608269.3251
GBR,1988,910122732123.7992
GBR,1989,926884816753.9268
GBR,1990,1093169389204.5454
GBR,1991,1142797178130.5117
GBR,1992,1179659529659.5298
GBR,1993,1061388722255.549
GBR,1994,1140489745944.2915
GBR,1995,1344240176739.7822
GBR,1996,1419645865834.6333
GBR,1997,1560911918795.023
GBR,1998,1653694932096.7207
GBR,1999,1687830448147.549
GBR,2000,1665534876683.3103
GBR,2001,1649827263567.007
GBR,2002,1785729916067.1462
GBR,2003,2054422857142.857
GBR,2004,2421525082387.404
GBR,2005,2543180000000
GBR,2006,2708441582336.7065
GBR,2007,3090510204081.6323
GBR,2008,2929411764705.8823
GBR,2009,2412840006231.5
GBR,2010,2485482596184.7095
GBR,2011,2663805834828.0723
GBR,2012,2707089726614.636
GBR,2013,2784853502534.292
GBR,2014,3064708247921.4277
GBR,2015,2927911140916.731
GBR,2016,2689106566899.611
GBR,2017,2680148052335.299
GBR,2018,2871340347581.7856
GBR,2019,2851407164907.808
GBR,2020,2697806592293.8604
GBR,2021,3141506156618.7026
GBR,2022,3088839763445.0234
GBR,2023,3340032380668.0356
USA,1960,541988586206.897
USA,1961,561940310344.828
USA,1962,603639413793.103
USA,1963,637058551724.138
USA,1964,684144620689.655
USA,1965,741904862068.965
USA,1966,813032758620.69
USA,1967,859620034482.759
USA,1968,940225000000
USA,1969,1017438172413.79
USA,1970,1073303000000
USA,1971,1164850000000
USA,1972,1279110000000
USA,1973,1425376000000
USA,1974,1545243000000
USA,1975,1684904000000
USA,1976,1873412000000
USA,1977,2081826000000
USA,1978,2351599000000
USA,1979,2627333000000
USA,1980,2857307000000
USA,1981,3207041000000
USA,1982,3343789000000
USA,1983,3634038000000
USA,1984,4037613000000
USA,1985,4338979000000
USA,1986,4579631000000
USA,1987,4855215000000
USA,1988,5236438000000
USA,1989,5641580000000
USA,1990,5963144000000
USA,1991,6158129000000
USA,1992,6520327000000
USA,1993,6858559000000
USA,1994,7287236000000
USA,1995,7639749000000
USA,1996,8073122000000
USA,1997,8577552000000
USA,1998,9062817000000
USA,1999,9631172000000
USA,2000,10250952000000
USA,2001,10581929000000
USA,2002,10929108000000
USA,2003,11456450000000
USA,2004,12217196000000
USA,2005,13039197000000
USA,2006,13815583000000
USA,2007,14474228000000
USA,2008,14769862000000
USA,2009,14478067000000
USA,2010,15048971000000
USA,2011,15599732000000
USA,2012,16253970000000
USA,2013,16880683000000
USA,2014,17608138000000
USA,2015,18295019000000
USA,2016,18804913000000
USA,2017,19612102000000
USA,2018,20656516000000
USA,2019,21521395000000
USA,2020,21322950000000
USA,2021,23594031000000
USA,2022,25744108000000
USA,2023,27360935000000
NA,1960,180053390475.16724
NA,1961,168982532613.9728
NA,1962,170141004179.8078
NA,1963,186589422459.1846
NA,1964,215160053105.50595
NA,1965,242320370361.35095
NA,1966,265398370224.87173
NA,1967,272392719518.19107
NA,1968,286844024984.087
NA,1969,320851329731.323
NA,1970,354005532449.1681
NA,1971,382501022432.9591
NA,1972,441122194935.6815
NA,1973,563118008255.7122
NA,1974,714216549854.4343
NA,1975,818138330849.2146
NA,1976,878819658267.773
NA,1977,984679233024.4272
NA,1978,1041943786492.5208
NA,1979,1280490232712.9038
NA,1980,1539974154699.526
NA,1981,1661836364291.4482
NA,1982,1593842541821.0935
NA,1983,1644700879324.2395
NA,1984,1749282912779.5657
NA,1985,1784089666540.5269
NA,1986,1778540224527.5476
NA,1987,1763317594048.9663
NA,1988,1899577323156.4924
NA,1989,2009481110611.3733
NA,1990,2334186272700.9253
NA,1991,2258542206521.131
NA,1992,2440011207573.497
NA,1993,2768805973479.5527
NA,1994,3116052898486.7207
NA,1995,3534597890931.4165
NA,1996,3909355749304.299
NA,1997,4161876973657.952
NA,1998,4108607605299.4663
NA,1999,3999785080973.845
NA,2000,4372322368009.9097
NA,2001,4374275436517.7417
NA,2002,4406150082412.212
NA,2003,4912292057325.603
NA,2004,5795163605374.284
NA,2005,6887893992464.026
NA,2006,8120870119143.412
NA,2007,9979459027920.7
NA,2008,12067662380054.367
NA,2009,11970996675669.035
NA,2010,14630255984971.008
NA,2011,17496066354586.074
NA,2012,18674953139164.668
NA,2013,19833760666069.465
NA,2014,20590348415303.805
NA,2015,19827996310186.027
NA,2016,19905034053844.01
NA,2017,21837271216675.94
NA,2018,23304307154243.176
NA,2019,23700366929893.363
NA,2020,22969949394569.816
NA,2021,27373038582479.29
NA,2022,28567593041349.32
NA,2023,29403677430761.273
URY,1960,1208333333.3333333
URY,1961,1600000000
URY,1962,1763636363.6363635
URY,1963,1553333333.3333333
URY,1964,1970588235.2941177
URY,1965,1893103448.275862
URY,1966,1805555555.5555556
URY,1967,1597142857.142857
URY,1968,1592672413.7931037
URY,1969,2004435483.8709676
URY,1970,2137096774.193548
URY,1971,2807258064.516129
URY,1972,2188700564.971751
URY,1973,3964994165.6942825
URY,1974,4091438979.96357
URY,1975,3538014311.270125
URY,1976,3667716535.433071
URY,1977,4114374865.504627
URY,1978,4910526315.789474
URY,1979,7181487624.393978
URY,1980,10162460046.291197
URY,1981,11048642638.747335
URY,1982,9179000938.424889
URY,1983,5102251570.863394
URY,1984,4850267475.354695
URY,1985,4732017873.383685
URY,1986,5880112788.4094715
URY,1987,7367494080.400138
URY,1988,8213538368.846354
URY,1989,8438951476.066442
URY,1990,9298807850.299791
URY,1991,11206176650.907509
URY,1992,12878148790.734764
URY,1993,15002136971.174488
URY,1994,17474588895.891823
URY,1995,19297663096.550636
URY,1996,20515458113.58567
URY,1997,23969739233.896637
URY,1998,25385886977.522835
URY,1999,23983945190.62023
URY,2000,22823270892.10942
URY,2001,20898761742.238617
URY,2002,13606515722.586388
URY,2003,12045638351.85074
URY,2004,13686329890.119078
URY,2005,17362857683.85447
URY,2006,19741420739.890133
URY,2007,23797773024.39923
URY,2008,31119602538.832172
URY,2009,32708319077.517914
URY,2010,41950361211.95806
URY,2011,50342406067.07767
URY,2012,54232266358.781075
URY,2013,61337621933.78566
URY,2014,61496186973.90199
URY,2015,57680327998.66888
URY,2016,57480788380.31204
URY,2017,65006047680.322495
URY,2018,65344408987.196465
URY,2019,62222387928.99324
URY,2020,53668636567.86667
URY,2021,60760798595.54362
URY,2022,70164683290.37762
URY,2023,77240831587.16696
UZB,1987,14352105263.157894
UZB,1988,18357500000
UZB,1989,20465333333.333332
UZB,1990,13362340337.86568
UZB,1991,13677622222.222223
UZB,1992,12941297376.093296
UZB,1993,13099013835.511148
UZB,1994,12899156990.615557
UZB,1995,13350468917.411451
UZB,1996,13948892215.568865
UZB,1997,14744603773.584906
UZB,1998,14988971210.838272
UZB,1999,17078465982.028242
UZB,2000,13760513969.314005
UZB,2001,11401421329.197435
UZB,2002,9687788512.801842
UZB,2003,10134453435.46029
UZB,2004,12030023547.88069
UZB,2005,14307509838.805326
UZB,2006,17330833852.918976
UZB,2007,22311393927.88172
UZB,2008,29549438883.83379
UZB,2009,33689223673.257736
UZB,2010,49765676402.449455
UZB,2011,60178909297.20801
UZB,2012,67517349212.06092
UZB,2013,73180037914.91043
UZB,2014,80845385809.45294
UZB,2015,86196264755.31053
UZB,2016,86138288644.17099
UZB,2017,62081322740.01623
UZB,2018,52870108214.67422
UZB,2019,60283503705.39067
UZB,2020,60224701296.78847
UZB,2021,69600614987.35088
UZB,2022,81140823252.41638
UZB,2023,90889149306.73126
VUT,1979,119258835.3355246
VUT,1980,121185497.5692614
VUT,1981,113781795.82356022
VUT,1982,114501912.52286711
VUT,1983,117389554.19140583
VUT,1984,144482515.36833617
VUT,1985,131856420.70318396
VUT,1986,126498935.33564945
VUT,1987,139464173.54732406
VUT,1988,158351368.43314883
VUT,1989,154013202.11647508
VUT,1990,168879207.24414828
VUT,1991,201334169.05444124
VUT,1992,209088824.608438
VUT,1993,200491853.16784695
VUT,1994,233701301.4904858
VUT,1995,249333250.0825075
VUT,1996,261370044.48661375
VUT,1997,272771209.1136618
VUT,1998,262293410.70833415
VUT,1999,268006972.69029635
VUT,2000,272014627.8352617
VUT,2001,257926881.7204301
VUT,2002,262596535.5490285
VUT,2003,314471413.00177616
VUT,2004,364996869.129618
VUT,2005,394962433.0293678
VUT,2006,439358586.5355876
VUT,2007,516392922.5137279
VUT,2008,590748429.4019016
VUT,2009,592622319.1456639
VUT,2010,670712979.6820383
VUT,2011,770153588.218833
VUT,2012,747839697.7465929
VUT,2013,758304466.2453394
VUT,2014,772315983.8184297
VUT,2015,730870802.9670509
VUT,2016,780889605.899977
VUT,2017,880061833.6903408
VUT,2018,914736985.4309444
VUT,2019,936526267.6225132
VUT,2020,909421043.508407
VUT,2021,950394006.532514
VUT,2022,1022219297.5033524
VUT,2023,1126313359.2192256
VEN,1960,7663938303.071715
VEN,1961,8067267030.618626
VEN,1962,8814309884.211647
VEN,1963,9608717288.17057
VEN,1964,8192413793.103449
VEN,1965,8427777777.777779
VEN,1966,8781333333.333334
VEN,1967,9250000000
VEN,1968,10034444444.444445
VEN,1969,10285111111.111113
VEN,1970,11561111111.111113
VEN,1971,12986590909.090908
VEN,1972,13977727272.727272
VEN,1973,17035581395.348837
VEN,1974,26100930232.55814
VEN,1975,27464651162.7907
VEN,1976,31419534883.720932
VEN,1977,36210697674.4186
VEN,1978,39316279069.76744
VEN,1979,48310930232.558136
VEN,1980,59116511627.906975
VEN,1981,66327441860.46512
VEN,1982,67736744186.04651
VEN,1983,67556279069.76744
VEN,1984,59867743467.933464
VEN,1985,61965466666.66667
VEN,1986,60516123711.34023
VEN,1987,48029034482.75862
VEN,1988,60226413793.10345
VEN,1989,43536709104.01149
VEN,1990,48606952194.775154
VEN,1991,53453444786.6256
VEN,1992,60416519620.0849
VEN,1993,60037460783.19407
VEN,1994,58418666666.66667
VEN,1995,77389487770.08832
VEN,1996,70543211119.09897
VEN,1997,85837678559.83244
VEN,1998,91336763255.05974
VEN,1999,97972842461.51308
VEN,2000,117146466002.66116
VEN,2001,122911036746.7286
VEN,2002,92893587733.65492
VEN,2003,83620628582.10815
VEN,2004,112451400424.9639
VEN,2005,145513489651.87222
VEN,2006,183477522123.89383
VEN,2007,230364012575.687
VEN,2008,315953388510.678
VEN,2009,329787628928.4715
VEN,2010,393192354510.6531
VEN,2011,316482190800.3637
VEN,2012,381286237847.6675
VEN,2013,371005379786.5662
VEN,2014,482359318767.7031
VNM,1985,14094687820.744488
VNM,1986,26336616250.43968
VNM,1987,36658108850.31485
VNM,1988,25423812648.594105
VNM,1989,6293304974.594027
VNM,1990,6471740805.56984
VNM,1991,9613369520.41885
VNM,1992,9866990236.435877
VNM,1993,13180953598.171597
VNM,1994,16286433533.322754
VNM,1995,20736164458.950462
VNM,1996,24657470574.75013
VNM,1997,26843700441.5482
VNM,1998,27209602050.045223
VNM,1999,28683659006.77522
VNM,2000,31172518403.316227
VNM,2001,32685198808.55485
VNM,2002,35064105500.83445
VNM,2003,39552513231.91688
VNM,2004,45427854693.25543
VNM,2005,57633255738.19916
VNM,2006,66371664817.043625
VNM,2007,77414425532.24516
VNM,2008,99130304099.12744
VNM,2009,106014659565.21388
VNM,2010,147201173196.97876
VNM,2011,172595049183.9247
VNM,2012,195590661129.24908
VNM,2013,213708811665.34036
VNM,2014,233451469642.51935
VNM,2015,239258328381.7414
VNM,2016,257096001177.98184
VNM,2017,281353605986.90344
VNM,2018,310106478394.6589
VNM,2019,334365270496.66705
VNM,2020,346615738537.7963
VNM,2021,366474752771.00934
VNM,2022,410324028883.32526
VNM,2023,429716969049.5928
VIR,2002,3262000000
VIR,2003,3443000000
VIR,2004,3797000000
VIR,2005,4428000000
VIR,2006,4484000000
VIR,2007,4784000000
VIR,2008,4244000000
VIR,2009,4201000000
VIR,2010,4324000000
VIR,2011,4223000000
VIR,2012,4089000000
VIR,2013,3738000000
VIR,2014,3565000000
VIR,2015,3663000000
VIR,2016,3798000000
VIR,2017,3794000000
VIR,2018,3923000000
VIR,2019,4121000000
VIR,2020,4189000000
VIR,2021,4444000000
PSE,1994,2843300000
PSE,1995,3282800000
PSE,1996,3409600000
PSE,1997,3759800000
PSE,1998,4067800000
PSE,1999,4271200000
PSE,2000,4313600000
PSE,2001,4003700000
PSE,2002,3555800000
PSE,2003,3968000000
PSE,2004,4603100000
PSE,2005,5125700000
PSE,2006,5348300000
PSE,2007,5815700000
PSE,2008,7310400000
PSE,2009,8085700000
PSE,2010,9681500000
PSE,2011,11186100000
PSE,2012,12208400000
PSE,2013,13515500000
PSE,2014,13989700000
PSE,2015,13972400000
PSE,2016,15405400000
PSE,2017,16128000000
PSE,2018,16276600000
PSE,2019,17133500000
PSE,2020,15531700000
PSE,2021,18109000000
PSE,2022,19165500000
PSE,2023,17396300000
NA,1960,1364504252362.649
NA,1961,1439319473881.0146
NA,1962,1542844506884.743
NA,1963,1664976959207.4958
NA,1964,1827784855167.6091
NA,1965,1990239546775.504
NA,1966,2154637629405.4285
NA,1967,2293872786867.756
NA,1968,2479011773071.176
NA,1969,2735531359708.52
NA,1970,3001559626304.8237
NA,1971,3316060697936.0854
NA,1972,3832675008705.629
NA,1973,4662491340821.537
NA,1974,5358933631570.205
NA,1975,5990674140488.388
NA,1976,6508276319629.606
NA,1977,7356785497915.241
NA,1978,8700846272428.645
NA,1979,10113430898732.75
NA,1980,11419164161217.666
NA,1981,11796482847017.69
NA,1982,11648085880486.305
NA,1983,11972210792643.615
NA,1984,12445989345469.068
NA,1985,13023992824419.744
NA,1986,15351689886643.11
NA,1987,17485079208341.363
NA,1988,19547533420110.223
NA,1989,20324144454836.44
NA,1990,22822610047367.9
NA,1991,23823551632893.945
NA,1992,25468013295178.38
NA,1993,25959419035161.28
NA,1994,27938851279645.56
NA,1995,31140610056946.125
NA,1996,31857694101272.137
NA,1997,31752297154746.375
NA,1998,31697043749659.29
NA,1999,32730998280081.062
NA,2000,33839387350047.33
NA,2001,33626960202657.574
NA,2002,34917697037982.79
NA,2003,39152139289705.375
NA,2004,44116244570754.96
NA,2005,47760320738747.766
NA,2006,51749808632586.664
NA,2007,58314867929879.555
NA,2008,64072295929643.414
NA,2009,60718262754480.14
NA,2010,66514174634776
NA,2011,73957792909770.53
NA,2012,75603976718162.81
NA,2013,77751368312765.5
NA,2014,79894385759929.17
NA,2015,75359657218242.52
NA,2016,76588030455295.45
NA,2017,81550955754739.27
NA,2018,86686870786621.52
NA,2019,87945574337517.84
NA,2020,85577718250195.55
NA,2021,97527032881901.1
NA,2022,101225059591362.84
NA,2023,105435039507024.1
YEM,1990,12643821568.96257
YEM,1991,14665445462.114904
YEM,1992,17959367194.004997
YEM,1993,21736802664.446297
YEM,1994,28019483763.53039
YEM,1995,12796345679.012346
YEM,1996,6496163615.660856
YEM,1997,6838298530.54911
YEM,1998,6322175565.946511
YEM,1999,7639325295.882872
YEM,2000,9679316770.186337
YEM,2001,9852990692.987137
YEM,2002,10693430511.466354
YEM,2003,11777532662.04989
YEM,2004,13867634371.477274
YEM,2005,16731566717.18884
YEM,2006,19063143369.85798
YEM,2007,21650528674.09326
YEM,2008,26910855807.288
YEM,2009,25130278212.55747
YEM,2010,30906749533.221
YEM,2011,32726417878.391014
YEM,2012,35401331609.59164
YEM,2013,40415233436.17665
YEM,2014,43228585321.327194
YEM,2015,42444490073.85545
YEM,2016,31317825274.150738
YEM,2017,26842229044.584846
YEM,2018,21606160663.03177
ZMB,1960,713000000
ZMB,1961,696285714.2857143
ZMB,1962,693142857.1428572
ZMB,1963,718714285.7142857
ZMB,1964,839428571.4285715
ZMB,1965,1082857142.857143
ZMB,1966,1264285714.2857144
ZMB,1967,1368000000
ZMB,1968,1605857142.857143
ZMB,1969,1965714285.714286
ZMB,1970,1825285714.2857144
ZMB,1971,1687000000
ZMB,1972,1873249299.719888
ZMB,1973,2435736196.3190184
ZMB,1974,2913063763.608087
ZMB,1975,2443545878.6936235
ZMB,1976,2742796005.706134
ZMB,1977,2514430379.746835
ZMB,1978,2809862671.6604247
ZMB,1979,3354854981.0844893
ZMB,1980,3882889733.840304
ZMB,1981,4006206896.551724
ZMB,1982,3870075349.838536
ZMB,1983,3321048451.1517076
ZMB,1984,2719801434.0871487
ZMB,1985,2252197452.2292995
ZMB,1986,1664509501.7976377
ZMB,1987,2265364008.824456
